Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Car_Age,Is_Luxury_Brand,Mileage_Per_Year,Age_Mileage_Interaction,Engine_Age_Interaction,Model_TargetEnc,Price
-0.9023457165144926,1.0562431260255811,0.6483330482261644,-0.4169108333665442,0.9502432353523981,0.005790568894013876,1.1945547843381912,-1.0562431260255776,0.9522907789840104,0.7064787394701166,-0.5993991808476198,-0.5240369436164143,1.1026041036699394,14679.61
-1.3991158317232693,0.30033465038573365,0.7190333800480644,-0.4169108333665442,0.9502432353523981,0.4495389302644417,-0.020213536197862498,-0.30033465038573015,0.9522907789840104,0.32332616916316187,0.07697407115793133,0.2084982864202957,-0.32573604007393053,44402.61
-0.4055756013057161,-0.3043921301261443,-0.6242729245680396,-1.315874817813155,0.9502432353523981,0.9279105464063456,-1.2349818567339161,0.30439213012614774,-1.0500994255839482,0.24742439328211382,0.8730320730337094,-0.24108342128463786,-2.1422224185336938,73577.1
-1.3991158317232693,1.2074248211535505,-0.7656735882118402,-1.315874817813155,-1.052362135079183,1.1999058451516362,-1.2349818567339161,-1.207424821153547,0.9522907789840104,2.6504874394114735,-0.2764039087818104,-1.1025197003836016,-0.38744411323898026,88969.76
-1.3991158317232693,1.3586065162815202,0.36553172093856334,-0.4169108333665442,-1.052362135079183,-0.08321095087890991,1.1945547843381912,-1.3586065162815164,0.9522907789840104,1.1556927400789077,-0.7845104660356809,-0.8761568825181806,0.47660365932963433,63498.75
0.09119451390306038,1.8121516016654287,1.5674373619108672,-0.4169108333665442,0.9502432353523981,-0.2579561466324464,-1.2349818567339161,-1.8121516016654249,-1.0500994255839482,2.555416444745808,-1.03598051045557,-1.0930879163058758,-0.7470670257026498,15905.62
-0.4055756013057161,-0.1532104349981748,-1.401976574608942,-0.4169108333665442,-1.052362135079183,-0.08872155899569141,-1.2349818567339161,0.15321043499817827,-1.0500994255839482,-0.3325113480365224,-0.03470857994489068,-0.8761568825181806,0.2337897666176811,9560.22
-0.4055756013057161,0.9050614308976117,1.5674373619108672,-0.4169108333665442,-1.052362135079183,0.31247843823614885,1.1945547843381912,-0.905061430897608,-1.0500994255839482,0.8451751454716508,-0.386733582968263,-0.017864531445125318,-2.1422224185336938,28074.19
-0.4055756013057161,-0.7579372155100528,0.8604340436918649,1.3810171355266774,-1.052362135079183,-0.32727197200076713,-0.020213536197862498,0.7579372155100562,-1.0500994255839482,-0.6579650134156821,0.03600463893057168,1.3245927356178582,-0.48592130799853095,74766.45
-0.9023457165144926,0.4515163455137032,-1.048474915499441,-0.4169108333665442,-1.052362135079183,-0.8973022145547138,-0.020213536197862498,-0.4515163455136996,0.9522907789840104,-0.7159013943074484,-0.8027097030432021,-0.8761568825181806,-0.23600717548390576,35220.52
-0.4055756013057161,-0.1532104349981748,0.294831389116663,-0.4169108333665442,-1.052362135079183,1.134644995567362,1.1945547843381912,0.15321043499817827,-1.0500994255839482,0.47970659894833323,0.9082679107763144,0.3311114794307321,-2.1422224185336938,21796.16
0.5879646291118369,0.9050614308976117,0.7190333800480644,-0.4169108333665442,-1.052362135079183,-0.0678343902847041,-0.020213536197862498,-0.905061430897608,0.9522907789840104,0.41592952306208975,-0.5516286881850335,-0.3574087582432572,-0.9671453726489531,14728.03
0.09119451390306038,-0.002028739870205314,-0.34147159728043885,-0.4169108333665442,-1.052362135079183,-0.6435369778812917,-0.020213536197862498,0.002028739870208805,-1.0500994255839482,-0.6591664690069604,-0.5107739055853053,-0.21593199707736896,-0.7470670257026498,47791.89
-0.9023457165144926,-0.9091189106380223,-1.684777901896543,1.3810171355266774,-1.052362135079183,1.708707108630233,-0.020213536197862498,0.9091189106380256,0.9522907789840104,0.3542761393418695,2.1594131391938984,-0.9044522347513582,-0.26764155666356654,35735.34
0.5879646291118369,1.2074248211535505,0.294831389116663,1.3810171355266774,-1.052362135079183,0.5766988119026261,1.1945547843381912,-1.207424821153547,0.9522907789840104,1.7712478016197144,-0.48656613760734985,-0.7724072576631958,0.37516262445382653,86382.04
0.5879646291118369,1.660969906537459,-0.8363739200337406,-0.4169108333665442,0.9502432353523981,-1.5080670571501105,1.1945547843381912,-1.6609699065374555,0.9522907789840104,-1.0511855953053642,-1.2098917514375345,-1.3414582303526574,-0.4991774591537944,61393.26
0.09119451390306038,0.14915295525776417,-0.12937060181473833,-1.315874817813155,0.9502432353523981,1.5348976765191686,-0.020213536197862498,-0.14915295525776068,-1.0500994255839482,1.0272394415137134,0.9100689117229913,-0.17820486076646555,-1.6196282426233282,54210.22
-0.9023457165144926,1.2074248211535505,1.6381376937327672,0.48205315108006663,-1.052362135079183,0.09431843052692081,-0.020213536197862498,-1.207424821153547,0.9522907789840104,1.0906907328275204,-0.6492378192202962,-0.3542648302173485,-0.26764155666356654,75621.02
-1.3991158317232693,0.6026980406416726,-0.34147159728043885,-0.4169108333665442,-1.052362135079183,0.5291134977872738,-0.020213536197862498,-0.6026980406416691,0.9522907789840104,0.680063791412258,-0.08299777868977092,-0.5932033601864042,0.47660365932963433,82480.4
1.58150485952939,0.9050614308976117,1.213935702801366,-0.4169108333665442,-1.052362135079183,-1.436729520208547,1.1945547843381912,-0.905061430897608,-1.0500994255839482,-1.129093936553758,-1.1451508876791274,-0.15934129261101354,0.69675831515521,70176.95
-0.9023457165144926,-0.3043921301261443,-1.1191752473213412,-0.4169108333665442,0.9502432353523981,0.6592770651914187,1.1945547843381912,0.30439213012614774,0.9522907789840104,0.07898156119946351,0.6530266727795763,-0.6152108563677646,-0.23600717548390576,46800.6
0.5879646291118369,-0.6067555203820832,1.7088380255546678,-1.315874817813155,0.9502432353523981,-1.4443080504488168,1.1945547843381912,0.6067555203820867,0.9522907789840104,-1.2528410683726505,-1.0500996677535457,1.89364370830732,2.062366028251568,78308.17
-1.3991158317232693,0.9050614308976117,-1.401976574608942,-1.315874817813155,-1.052362135079183,0.7526223766874239,-1.2349818567339161,-0.905061430897608,0.9522907789840104,1.3419500229984387,-0.19589705156930368,-1.2062693252385863,0.3338715005351011,54201.18
-0.9023457165144926,1.3586065162815202,-1.7554782337184431,0.48205315108006663,-1.052362135079183,-0.11291278204923534,1.1945547843381912,-1.3586065162815164,0.9522907789840104,1.1078021613940008,-0.7930958308698712,-1.4420639271817335,-0.26764155666356654,71916.68
1.58150485952939,-1.6650273862778697,-0.2000709336366383,1.3810171355266774,-1.052362135079183,0.6237527046901544,1.1945547843381912,1.665027386277873,-1.0500994255839482,-0.4182071855258361,1.6091010486302921,0.9850485088197266,0.3674671920348336,89587.88
1.58150485952939,1.660969906537459,-1.401976574608942,0.48205315108006663,-1.052362135079183,-1.0614189837517745,1.1945547843381912,-1.6609699065374555,-1.0500994255839482,-0.04295386665418263,-1.1238221610785393,-1.4420639271817335,0.3674671920348336,92009.61
-0.4055756013057161,-0.6067555203820832,0.8604340436918649,-1.315874817813155,0.9502432353523981,1.5655468239695278,-1.2349818567339161,0.6067555203820867,-1.0500994255839482,0.4457172394774797,1.70491196147683,1.1768281184001528,-0.48592130799853095,31382.99
-0.4055756013057161,-0.9091189106380223,1.4967370300889666,1.3810171355266774,-1.052362135079183,1.2727914355264254,-1.2349818567339161,0.9091189106380256,-1.0500994255839482,0.13063860108963313,1.7184055547871466,2.0665597497322943,-2.1422224185336938,22849.55
0.09119451390306038,0.4515163455137032,-0.8363739200337406,-1.315874817813155,0.9502432353523981,-1.3550523726495425,-0.020213536197862498,-0.4515163455136996,-1.0500994255839482,-1.1133216975305074,-1.067336627061189,-0.7629754735854701,1.1379736053352763,76380.32
-0.9023457165144926,0.4515163455137032,0.7897337118699643,0.48205315108006663,0.9502432353523981,1.0052901127925142,-1.2349818567339161,-0.4515163455136996,0.9522907789840104,0.9359359808913599,0.29718539550052897,0.10474866156531086,-0.23600717548390576,21471.98
0.5879646291118369,-1.6650273862778697,0.294831389116663,1.3810171355266774,0.9502432353523981,0.7096927755093106,-0.020213536197862498,1.665027386277873,0.9522907789840104,-0.38228218006810777,1.7167459179444422,1.5572434095350964,-0.4991774591537944,36094.75
-0.9023457165144926,0.9050614308976117,-1.401976574608942,0.48205315108006663,-1.052362135079183,-0.6324348931847991,-1.2349818567339161,-0.905061430897608,0.9522907789840104,-0.22131507166452238,-0.796426792138679,-1.2062693252385863,1.1026041036699394,16167.56
-0.9023457165144926,0.7538797357696422,1.3553363664451665,1.3810171355266774,-1.052362135079183,1.2416686299360493,-0.020213536197862498,-0.7538797357696385,0.9522907789840104,1.5973779576590539,0.15537382404901687,0.06702152525440748,-0.26764155666356654,85266.84
1.58150485952939,-0.6067555203820832,0.8604340436918649,1.3810171355266774,-1.052362135079183,-1.6151484547066046,1.1945547843381912,0.6067555203820867,-1.0500994255839482,-1.34925182572673,-1.2064750812237983,1.1768281184001528,-1.2207387173533923,36278.13
-0.4055756013057161,0.4515163455137032,-1.684777901896543,-0.4169108333665442,-1.052362135079183,-0.3561535659042341,1.1945547843381912,-0.4515163455136996,-1.0500994255839482,-0.24607422716779373,-0.48986982784822586,-1.2157011093163121,0.2337897666176811,13355.54
-1.3991158317232693,-0.6067555203820832,-0.9070742518556405,-1.315874817813155,-1.052362135079183,0.27410057625722195,1.1945547843381912,0.6067555203820867,0.9522907789840104,-0.28308758491377195,0.5228119668181472,-0.3165376939064449,0.47660365932963433,71972.18
-0.4055756013057161,0.7538797357696422,-0.9777745836775408,0.48205315108006663,-1.052362135079183,-0.03420466234350717,1.1945547843381912,-0.7538797357696385,-1.0500994255839482,0.28825704362746407,-0.4592817524374195,-0.9704747232954394,-2.1422224185336938,39212.51
-1.3991158317232693,-0.6067555203820832,-0.9070742518556405,-0.4169108333665442,-1.052362135079183,0.058274201335394044,1.1945547843381912,0.6067555203820867,0.9522907789840104,-0.4048853783198385,0.3252595273772994,-0.3165376939064449,-0.32573604007393053,19993.56
1.58150485952939,0.30033465038573365,-1.5433772382527424,-1.315874817813155,0.9502432353523981,1.7114681890074044,-1.2349818567339161,-0.30033465038573015,-1.0500994255839482,1.3406796466988236,0.8672934695846406,-1.0993757723576931,0.69675831515521,18035.41
-0.9023457165144926,-1.6650273862778697,0.36553172093856334,-1.315874817813155,0.9502432353523981,-0.8254217036477653,-0.020213536197862498,1.665027386277873,0.9522907789840104,-1.0239967553097988,-0.2060730408489831,1.6389855382087208,1.1026041036699394,80341.84
1.58150485952939,1.0562431260255811,0.6483330482261644,1.3810171355266774,-1.052362135079183,-0.4134777534838353,-0.020213536197862498,-1.0562431260255776,-1.0500994255839482,0.18068617404255513,-0.7609861434107907,-0.5240369436164143,-1.2207387173533923,56919.02
-0.9023457165144926,0.6026980406416726,-1.4726769064308425,1.3810171355266774,0.9502432353523981,0.7695816486275397,-1.2349818567339161,-0.6026980406416691,0.9522907789840104,0.9062370303362914,0.0444330562162568,-1.1465346927463225,2.122442554249507,45104.74
0.5879646291118369,0.30033465038573365,1.6381376937327672,1.3810171355266774,0.9502432353523981,-0.7181901218029731,1.1945547843381912,-0.30033465038573015,0.9522907789840104,-0.618084138672631,-0.6543497455785251,0.7398221227988534,2.062366028251568,63774.29
